RGI_ID,zmed,zmax,zmin,area,slope,lat,icecap,ID
RGI60-08.02117,1102.0,1190.0,1023.0,0.101,30.9,68.291,0,RGI60-08.02117
RGI60-08.02118,1158.0,1326.0,1020.0,0.423,22.3,68.225,0,RGI60-08.02118
RGI60-08.02119,1352.0,1395.0,1286.0,0.051,23.4,68.228,0,RGI60-08.02119
RGI60-08.02120,1137.0,1186.0,1076.0,0.041,30.6,68.325,0,RGI60-08.02120
RGI60-08.02121,1188.0,1284.0,1110.0,0.067,33.4,68.295,0,RGI60-08.02121
RGI60-08.02122,1200.0,1290.0,1118.0,0.107,22.6,68.258,0,RGI60-08.02122
RGI60-08.02123,1314.0,1334.0,1280.0,0.067,8.4,68.3,0,RGI60-08.02123
RGI60-08.02124,1220.0,1307.0,1141.0,0.103,25.3,68.241,0,RGI60-08.02124
RGI60-08.02125,1030.0,1043.0,1018.0,0.01,18.8,68.3,0,RGI60-08.02125
RGI60-08.02126,1194.0,1322.0,1082.0,0.18,26.6,68.262,0,RGI60-08.02126
RGI60-08.02127,1230.0,1312.0,1155.0,0.042,34.6,68.331,0,RGI60-08.02127
RGI60-08.02128,1338.0,1357.0,1306.0,0.188,4.9,68.264,0,RGI60-08.02128
RGI60-08.02129,1260.0,1329.0,1180.0,0.103,18.9,68.303,0,RGI60-08.02129
RGI60-08.02130,1284.0,1492.0,1062.0,0.453,23.2,68.297,0,RGI60-08.02130
RGI60-08.02131,1130.0,1295.0,981.0,0.248,26.4,68.269,0,RGI60-08.02131
RGI60-08.02132,1806.0,2150.0,1594.0,1.093,20.6,61.406,0,RGI60-08.02132
RGI60-08.02133,1893.0,2012.0,1740.0,0.224,26.7,61.383,0,RGI60-08.02133
RGI60-08.02134,1696.0,1985.0,1534.0,0.835,19.0,61.405,0,RGI60-08.02134
RGI60-08.02135,1904.0,2002.0,1765.0,0.126,31.0,61.413,0,RGI60-08.02135
RGI60-08.02136,1829.0,1898.0,1779.0,0.077,22.1,61.397,0,RGI60-08.02136
RGI60-08.02137,1990.0,2055.0,1937.0,0.06,29.5,61.398,0,RGI60-08.02137
RGI60-08.02138,1774.0,2018.0,1474.0,1.055,18.9,61.404,0,RGI60-08.02138
RGI60-08.02139,1968.0,2108.0,1808.0,0.229,26.0,61.396,0,RGI60-08.02139
RGI60-08.02140,1768.0,1946.0,1676.0,0.319,23.2,61.374,0,RGI60-08.02140
RGI60-08.02141,1821.0,2046.0,1600.0,0.927,22.6,61.528,0,RGI60-08.02141
RGI60-08.02142,1875.0,1944.0,1757.0,0.06,29.6,61.591,0,RGI60-08.02142
RGI60-08.02143,1761.0,2013.0,1469.0,0.854,27.5,61.501,0,RGI60-08.02143
RGI60-08.02144,1837.0,2095.0,1435.0,6.734,7.2,61.549,0,RGI60-08.02144
RGI60-08.02145,1777.0,1997.0,1594.0,0.318,24.4,61.496,0,RGI60-08.02145
RGI60-08.02146,1714.0,1822.0,1641.0,0.15,19.1,61.594,0,RGI60-08.02146
RGI60-08.02147,1656.0,1834.0,1499.0,0.193,27.7,61.548,0,RGI60-08.02147
RGI60-08.02148,1695.0,1847.0,1503.0,0.293,26.3,61.502,0,RGI60-08.02148
RGI60-08.02149,1747.0,2098.0,1429.0,2.356,12.8,61.537,0,RGI60-08.02149
RGI60-08.02150,1694.0,1844.0,1547.0,0.448,22.4,61.482,0,RGI60-08.02150
RGI60-08.02151,1837.0,1973.0,1728.0,0.242,16.7,61.531,0,RGI60-08.02151
RGI60-08.02152,1778.0,1908.0,1570.0,1.002,8.8,61.546,0,RGI60-08.02152
RGI60-08.02153,1826.0,1993.0,1631.0,0.279,27.9,61.562,0,RGI60-08.02153
RGI60-08.02154,1740.0,1910.0,1641.0,0.136,25.4,61.616,0,RGI60-08.02154
RGI60-08.02155,1715.0,2050.0,1430.0,1.653,17.9,61.593,0,RGI60-08.02155
RGI60-08.02156,1745.0,1890.0,1625.0,0.324,21.7,61.544,0,RGI60-08.02156
RGI60-08.02157,1849.0,1970.0,1729.0,0.343,22.3,61.526,0,RGI60-08.02157
RGI60-08.02158,1718.0,1946.0,1509.0,0.542,22.6,61.537,0,RGI60-08.02158
RGI60-08.02159,1830.0,2176.0,1527.0,1.262,25.8,61.557,0,RGI60-08.02159
RGI60-08.02160,1753.0,2079.0,1541.0,4.748,10.9,61.562,0,RGI60-08.02160
RGI60-08.02161,810.0,896.0,764.0,0.068,21.2,69.695,0,RGI60-08.02161
RGI60-08.02162,1066.0,1265.0,878.0,0.228,34.0,69.561,0,RGI60-08.02162
RGI60-08.02163,638.0,743.0,564.0,0.088,26.8,69.902,0,RGI60-08.02163
RGI60-08.02164,883.0,1018.0,749.0,0.148,30.0,69.609,0,RGI60-08.02164
RGI60-08.02165,1081.0,1206.0,912.0,0.288,25.3,69.566,0,RGI60-08.02165
RGI60-08.02166,838.0,902.0,727.0,0.069,32.8,69.866,0,RGI60-08.02166
RGI60-08.02167,679.0,735.0,636.0,0.023,29.7,69.841,0,RGI60-08.02167
RGI60-08.02168,932.0,956.0,901.0,0.052,12.2,69.706,0,RGI60-08.02168
RGI60-08.02169,693.0,768.0,653.0,0.045,22.9,69.605,0,RGI60-08.02169
RGI60-08.02170,847.0,987.0,747.0,0.22,25.9,69.892,0,RGI60-08.02170
RGI60-08.02171,783.0,852.0,706.0,0.11,24.5,69.682,0,RGI60-08.02171
RGI60-08.02172,866.0,967.0,816.0,0.034,23.9,69.588,0,RGI60-08.02172
RGI60-08.02173,928.0,979.0,862.0,0.063,18.0,69.559,0,RGI60-08.02173
RGI60-08.02174,800.0,959.0,630.0,0.348,22.9,69.851,0,RGI60-08.02174
RGI60-08.02175,697.0,852.0,628.0,0.081,31.0,69.791,0,RGI60-08.02175
RGI60-08.02176,877.0,917.0,794.0,0.086,21.7,69.711,0,RGI60-08.02176
RGI60-08.02177,1149.0,1218.0,977.0,0.08,30.6,69.555,0,RGI60-08.02177
RGI60-08.02178,1243.0,1310.0,1106.0,0.082,28.4,69.557,0,RGI60-08.02178
RGI60-08.02179,631.0,724.0,578.0,0.036,36.5,69.802,0,RGI60-08.02179
RGI60-08.02180,598.0,713.0,460.0,0.122,29.7,69.845,0,RGI60-08.02180
RGI60-08.02181,872.0,922.0,760.0,0.065,24.8,69.708,0,RGI60-08.02181
RGI60-08.02182,1033.0,1218.0,926.0,0.32,25.8,69.511,0,RGI60-08.02182
RGI60-08.02183,674.0,759.0,634.0,0.053,25.1,69.478,0,RGI60-08.02183
RGI60-08.02184,1002.0,1093.0,926.0,0.082,27.8,69.492,0,RGI60-08.02184
RGI60-08.02185,1182.0,1336.0,1054.0,0.258,23.3,69.516,0,RGI60-08.02185
RGI60-08.02186,925.0,1171.0,792.0,0.475,29.3,69.528,0,RGI60-08.02186
RGI60-08.02187,720.0,890.0,637.0,0.218,22.6,69.484,0,RGI60-08.02187
RGI60-08.02188,1162.0,1283.0,1031.0,0.559,19.0,69.519,0,RGI60-08.02188
RGI60-08.02189,944.0,1081.0,846.0,0.061,42.8,69.48,0,RGI60-08.02189
RGI60-08.02190,1262.0,1378.0,1077.0,0.39,23.2,69.52,0,RGI60-08.02190
RGI60-08.02191,765.0,863.0,663.0,0.126,23.3,69.532,0,RGI60-08.02191
RGI60-08.02192,985.0,1078.0,908.0,0.048,30.9,69.457,0,RGI60-08.02192
RGI60-08.02193,911.0,1119.0,818.0,1.928,10.8,69.498,0,RGI60-08.02193
RGI60-08.02194,1150.0,1293.0,1075.0,0.069,28.7,69.512,0,RGI60-08.02194
RGI60-08.02195,945.0,1200.0,852.0,0.248,24.3,69.458,0,RGI60-08.02195
RGI60-08.02196,883.0,931.0,839.0,0.042,28.2,69.461,0,RGI60-08.02196
RGI60-08.02197,859.0,929.0,788.0,0.05,29.9,69.485,0,RGI60-08.02197
RGI60-08.02198,892.0,1266.0,665.0,1.646,18.4,69.517,0,RGI60-08.02198
RGI60-08.02199,1416.0,1730.0,1074.0,1.82,24.8,65.987,0,RGI60-08.02199
RGI60-08.02200,1443.0,1536.0,1330.0,0.198,16.7,68.298,0,RGI60-08.02200
RGI60-08.02201,1070.0,1163.0,545.0,4.325,12.3,70.169,0,RGI60-08.02201
RGI60-08.02202,1195.0,1695.0,831.0,3.517,18.2,69.508,0,RGI60-08.02202
RGI60-08.02203,1525.0,1571.0,1468.0,0.149,7.1,59.927,0,RGI60-08.02203
RGI60-08.02204,1072.0,1298.0,858.0,0.929,23.8,66.899,0,RGI60-08.02204
RGI60-08.02205,1147.0,1360.0,943.0,0.765,22.0,67.661,0,RGI60-08.02205
RGI60-08.02206,524.0,682.0,414.0,0.209,30.4,69.302,0,RGI60-08.02206
RGI60-08.02207,903.0,1043.0,818.0,0.185,20.0,69.283,0,RGI60-08.02207
RGI60-08.02208,722.0,1018.0,620.0,0.126,33.5,69.288,0,RGI60-08.02208
RGI60-08.02209,1051.0,1413.0,940.0,0.078,44.7,69.279,0,RGI60-08.02209
RGI60-08.02210,600.0,660.0,575.0,0.034,19.9,69.293,0,RGI60-08.02210
RGI60-08.02211,785.0,1105.0,668.0,0.504,23.1,69.275,0,RGI60-08.02211
RGI60-08.02212,858.0,1005.0,814.0,0.091,21.2,69.287,0,RGI60-08.02212
RGI60-08.02213,999.0,1243.0,846.0,0.521,22.0,69.279,0,RGI60-08.02213
RGI60-08.02214,1143.0,1482.0,854.0,1.101,20.5,69.283,0,RGI60-08.02214
RGI60-08.02215,748.0,1011.0,584.0,1.498,19.7,69.286,0,RGI60-08.02215
RGI60-08.02216,1501.0,1798.0,1400.0,0.847,16.7,66.007,0,RGI60-08.02216
RGI60-08.02217,1431.0,1812.0,1292.0,0.719,21.9,66.022,0,RGI60-08.02217
RGI60-08.02218,1545.0,1886.0,1055.0,1.062,26.4,66.013,0,RGI60-08.02218
RGI60-08.02219,1259.0,1829.0,974.0,2.997,19.2,66.003,0,RGI60-08.02219
RGI60-08.02220,1258.0,1533.0,1091.0,0.598,26.3,65.97,0,RGI60-08.02220
RGI60-08.02221,1212.0,1330.0,1129.0,0.081,26.1,65.994,0,RGI60-08.02221
RGI60-08.02222,1059.0,1131.0,1009.0,0.204,14.2,65.961,0,RGI60-08.02222
RGI60-08.02223,1164.0,1360.0,1015.0,0.087,43.1,65.951,0,RGI60-08.02223
RGI60-08.02224,1070.0,1097.0,1040.0,0.08,7.7,65.939,0,RGI60-08.02224
RGI60-08.02225,1388.0,1508.0,1242.0,0.17,31.8,65.931,0,RGI60-08.02225
RGI60-08.02226,1356.0,1447.0,1174.0,0.154,26.4,65.947,0,RGI60-08.02226
RGI60-08.02227,916.0,983.0,861.0,0.055,22.5,65.935,0,RGI60-08.02227
RGI60-08.02228,959.0,1122.0,924.0,0.311,18.7,65.958,0,RGI60-08.02228
RGI60-08.02229,1161.0,1200.0,974.0,0.242,13.5,65.933,0,RGI60-08.02229
RGI60-08.02230,1095.0,1225.0,1019.0,0.168,23.1,65.936,0,RGI60-08.02230
RGI60-08.02231,1208.0,1421.0,1054.0,0.133,32.3,65.927,0,RGI60-08.02231
RGI60-08.02232,1279.0,1805.0,849.0,4.44,17.3,65.975,0,RGI60-08.02232
RGI60-08.02233,1130.0,1156.0,1092.0,0.229,6.5,66.098,0,RGI60-08.02233
RGI60-08.02234,1171.0,1183.0,1140.0,0.079,6.5,66.104,0,RGI60-08.02234
RGI60-08.02235,1402.0,1749.0,1011.0,2.289,22.8,65.988,0,RGI60-08.02235
RGI60-08.02236,1354.0,1412.0,1250.0,0.225,11.4,66.025,0,RGI60-08.02236
RGI60-08.02237,1157.0,1168.0,1144.0,0.064,4.9,66.091,0,RGI60-08.02237
RGI60-08.02238,1094.0,1124.0,1069.0,0.096,13.2,66.099,0,RGI60-08.02238
RGI60-08.02239,1265.0,1354.0,1186.0,0.077,28.5,66.099,0,RGI60-08.02239
RGI60-08.02240,1077.0,1181.0,936.0,0.12,25.4,66.049,0,RGI60-08.02240
RGI60-08.02241,1166.0,1189.0,1142.0,0.091,9.7,66.071,0,RGI60-08.02241
RGI60-08.02242,1113.0,1156.0,1071.0,0.17,7.5,66.009,0,RGI60-08.02242
RGI60-08.02243,1093.0,1129.0,1070.0,0.289,6.5,66.07,0,RGI60-08.02243
RGI60-08.02244,1198.0,1262.0,1113.0,0.125,8.8,66.046,0,RGI60-08.02244
RGI60-08.02245,1100.0,1119.0,1087.0,0.087,7.6,66.008,0,RGI60-08.02245
RGI60-08.02246,1099.0,1125.0,1077.0,0.052,9.2,66.067,0,RGI60-08.02246
RGI60-08.02247,1073.0,1160.0,891.0,0.263,25.5,66.051,0,RGI60-08.02247
RGI60-08.02248,1102.0,1146.0,1060.0,0.051,24.2,66.078,0,RGI60-08.02248
RGI60-08.02249,1348.0,1378.0,1247.0,0.132,11.9,66.0,0,RGI60-08.02249
RGI60-08.02250,960.0,996.0,934.0,0.063,11.6,65.991,0,RGI60-08.02250
RGI60-08.02251,1396.0,1516.0,1117.0,1.769,14.2,65.973,0,RGI60-08.02251
RGI60-08.02252,1360.0,1466.0,940.0,9.474,7.5,65.984,0,RGI60-08.02252
RGI60-08.02253,1217.0,1331.0,1077.0,1.525,9.5,66.0,0,RGI60-08.02253
RGI60-08.02254,1466.0,1705.0,1287.0,4.32,7.7,65.988,0,RGI60-08.02254
RGI60-08.02255,1374.0,1705.0,947.0,3.542,11.7,65.975,0,RGI60-08.02255
RGI60-08.02256,1461.0,1807.0,1122.0,2.584,10.4,65.993,0,RGI60-08.02256
RGI60-08.02257,1084.0,1255.0,906.0,0.409,24.0,69.63,0,RGI60-08.02257
RGI60-08.02258,1667.0,2268.0,1283.0,2.015,23.5,61.473,0,RGI60-08.02258
RGI60-08.02259,1137.0,1217.0,908.0,0.15,32.3,67.622,0,RGI60-08.02259
RGI60-08.02260,1146.0,1195.0,1068.0,0.06,21.5,67.618,0,RGI60-08.02260
RGI60-08.02261,1084.0,1411.0,736.0,0.536,37.1,69.607,0,RGI60-08.02261
RGI60-08.02262,1051.0,1095.0,913.0,0.587,7.5,67.622,0,RGI60-08.02262
RGI60-08.02263,1147.0,1250.0,914.0,2.171,9.0,67.627,0,RGI60-08.02263
RGI60-08.02264,1107.0,1260.0,974.0,0.131,30.6,67.638,0,RGI60-08.02264
RGI60-08.02265,1157.0,1182.0,1106.0,0.049,21.3,67.63,0,RGI60-08.02265
RGI60-08.02266,1315.0,1351.0,1201.0,0.053,23.9,67.639,0,RGI60-08.02266
RGI60-08.02267,1042.0,1201.0,952.0,0.596,14.6,67.619,0,RGI60-08.02267
RGI60-08.02268,1137.0,1250.0,856.0,0.142,31.2,67.635,0,RGI60-08.02268
RGI60-08.02269,1189.0,1338.0,991.0,0.803,14.6,67.629,0,RGI60-08.02269
RGI60-08.02270,1159.0,1307.0,900.0,0.263,22.2,67.643,0,RGI60-08.02270
RGI60-08.02271,1201.0,1477.0,835.0,0.648,24.3,67.639,0,RGI60-08.02271
RGI60-08.02272,1147.0,1196.0,1119.0,0.086,12.1,67.565,0,RGI60-08.02272
RGI60-08.02273,1140.0,1149.0,1124.0,0.061,4.7,67.564,0,RGI60-08.02273
RGI60-08.02274,1115.0,1198.0,1065.0,0.116,17.1,67.571,0,RGI60-08.02274
RGI60-08.02275,1180.0,1195.0,1166.0,0.086,6.4,67.565,0,RGI60-08.02275
RGI60-08.02276,1062.0,1131.0,1011.0,0.053,17.3,67.572,0,RGI60-08.02276
RGI60-08.02277,1125.0,1196.0,1060.0,0.057,20.7,67.572,0,RGI60-08.02277
RGI60-08.02278,1066.0,1106.0,1020.0,0.1,14.0,67.567,0,RGI60-08.02278
RGI60-08.02279,1218.0,1241.0,1183.0,0.045,14.5,67.566,0,RGI60-08.02279
RGI60-08.02280,1115.0,1119.0,1099.0,0.059,3.0,67.54,0,RGI60-08.02280
RGI60-08.02281,1268.0,1318.0,1222.0,0.075,18.2,67.519,0,RGI60-08.02281
RGI60-08.02282,1207.0,1247.0,1148.0,0.067,12.3,67.709,0,RGI60-08.02282
RGI60-08.02283,1128.0,1159.0,1113.0,0.084,6.1,67.753,0,RGI60-08.02283
RGI60-08.02284,1266.0,1415.0,1137.0,0.533,14.7,67.704,0,RGI60-08.02284
RGI60-08.02285,1074.0,1128.0,970.0,0.08,19.6,67.732,0,RGI60-08.02285
RGI60-08.02286,1333.0,1429.0,1079.0,0.673,18.8,67.703,0,RGI60-08.02286
RGI60-08.02287,1199.0,1214.0,1103.0,0.287,6.6,67.763,0,RGI60-08.02287
RGI60-08.02288,973.0,990.0,956.0,0.058,7.8,67.751,0,RGI60-08.02288
RGI60-08.02289,1144.0,1200.0,1040.0,0.431,11.2,67.761,0,RGI60-08.02289
RGI60-08.02290,1059.0,1320.0,977.0,1.133,16.5,67.705,0,RGI60-08.02290
RGI60-08.02291,1277.0,1439.0,1165.0,0.308,22.2,67.71,0,RGI60-08.02291
RGI60-08.02292,1001.0,1061.0,908.0,0.171,18.4,67.657,0,RGI60-08.02292
RGI60-08.02293,874.0,993.0,825.0,0.107,25.3,67.894,0,RGI60-08.02293
RGI60-08.02294,1210.0,1249.0,1157.0,0.149,13.3,67.717,0,RGI60-08.02294
RGI60-08.02295,1286.0,1326.0,1253.0,0.107,15.1,67.79,0,RGI60-08.02295
RGI60-08.02296,1074.0,1140.0,965.0,0.118,24.1,67.88,0,RGI60-08.02296
RGI60-08.02297,1033.0,1073.0,941.0,0.094,18.7,67.441,0,RGI60-08.02297
RGI60-08.02298,1054.0,1102.0,1010.0,0.059,28.6,67.718,0,RGI60-08.02298
RGI60-08.02299,955.0,1009.0,887.0,0.052,26.2,67.778,0,RGI60-08.02299
RGI60-08.02300,991.0,1183.0,810.0,0.357,29.9,67.724,0,RGI60-08.02300
RGI60-08.02301,1024.0,1111.0,939.0,0.128,28.0,67.714,0,RGI60-08.02301
RGI60-08.02302,1002.0,1160.0,925.0,0.158,24.5,67.632,0,RGI60-08.02302
RGI60-08.02303,1057.0,1104.0,1005.0,0.076,20.4,67.627,0,RGI60-08.02303
RGI60-08.02304,1211.0,1237.0,1163.0,0.028,15.7,67.779,0,RGI60-08.02304
RGI60-08.02305,1011.0,1115.0,952.0,0.091,23.4,67.661,0,RGI60-08.02305
RGI60-08.02306,1096.0,1230.0,964.0,0.444,19.4,67.782,0,RGI60-08.02306
RGI60-08.02307,972.0,1082.0,868.0,0.063,45.4,67.479,0,RGI60-08.02307
RGI60-08.02308,1188.0,1360.0,968.0,1.481,14.4,67.674,0,RGI60-08.02308
RGI60-08.02309,1165.0,1181.0,1132.0,0.059,8.8,67.779,0,RGI60-08.02309
RGI60-08.02310,934.0,980.0,892.0,0.051,27.0,67.474,0,RGI60-08.02310
RGI60-08.02311,1026.0,1071.0,948.0,0.049,22.0,67.837,0,RGI60-08.02311
RGI60-08.02312,929.0,990.0,875.0,0.092,20.2,67.409,0,RGI60-08.02312
RGI60-08.02313,945.0,975.0,883.0,0.111,17.8,67.71,0,RGI60-08.02313
RGI60-08.02314,1050.0,1234.0,749.0,0.525,26.6,67.665,0,RGI60-08.02314
RGI60-08.02315,1067.0,1119.0,969.0,0.171,21.0,67.709,0,RGI60-08.02315
RGI60-08.02316,1300.0,1387.0,1231.0,0.69,5.2,66.919,0,RGI60-08.02316
RGI60-08.02317,1218.0,1282.0,1179.0,0.367,11.0,66.623,0,RGI60-08.02317
RGI60-08.02318,1191.0,1270.0,1102.0,0.077,29.6,66.759,0,RGI60-08.02318
RGI60-08.02319,1387.0,1508.0,1197.0,0.383,19.9,66.595,0,RGI60-08.02319
RGI60-08.02320,1358.0,1397.0,1319.0,0.044,18.4,66.719,0,RGI60-08.02320
RGI60-08.02321,1070.0,1117.0,1017.0,0.068,13.4,66.73,0,RGI60-08.02321
RGI60-08.02322,1309.0,1323.0,1246.0,0.08,12.3,66.795,0,RGI60-08.02322
RGI60-08.02323,1295.0,1384.0,1221.0,0.329,15.8,66.77,0,RGI60-08.02323
RGI60-08.02324,1506.0,1609.0,1497.0,0.116,12.9,66.799,0,RGI60-08.02324
RGI60-08.02325,1325.0,1416.0,1210.0,0.557,15.1,66.667,0,RGI60-08.02325
RGI60-08.02326,1473.0,1521.0,1291.0,0.358,13.5,66.675,0,RGI60-08.02326
RGI60-08.02327,1315.0,1351.0,1208.0,0.037,26.3,66.728,0,RGI60-08.02327
RGI60-08.02328,1141.0,1177.0,1116.0,0.114,10.8,66.6,0,RGI60-08.02328
RGI60-08.02329,1288.0,1392.0,1177.0,0.536,20.1,66.582,0,RGI60-08.02329
RGI60-08.02330,1276.0,1379.0,1199.0,0.19,14.9,66.723,0,RGI60-08.02330
RGI60-08.02331,1568.0,1662.0,1497.0,0.21,18.9,66.793,0,RGI60-08.02331
RGI60-08.02332,1221.0,1293.0,1165.0,0.201,17.5,66.578,0,RGI60-08.02332
RGI60-08.02333,1261.0,1329.0,1183.0,0.213,18.0,66.659,0,RGI60-08.02333
RGI60-08.02334,1227.0,1308.0,1165.0,0.198,15.9,66.617,0,RGI60-08.02334
RGI60-08.02335,1339.0,1352.0,1332.0,0.028,6.0,66.729,0,RGI60-08.02335
RGI60-08.02336,1254.0,1291.0,1218.0,0.147,10.8,66.89,0,RGI60-08.02336
RGI60-08.02337,1256.0,1318.0,1211.0,0.438,11.8,66.66,0,RGI60-08.02337
RGI60-08.02338,1207.0,1222.0,1190.0,0.027,12.1,66.855,0,RGI60-08.02338
RGI60-08.02339,1287.0,1377.0,1150.0,0.568,19.4,66.863,0,RGI60-08.02339
RGI60-08.02340,1325.0,1406.0,1254.0,0.473,12.9,66.81,0,RGI60-08.02340
RGI60-08.02341,1321.0,1375.0,1275.0,0.219,11.1,66.804,0,RGI60-08.02341
RGI60-08.02342,1236.0,1293.0,1192.0,0.163,13.6,66.799,0,RGI60-08.02342
